1.409294543773981889e+00,-1.179617521915378608e+00,-1.448406397359999653e+00,-2.803305024166518056e-01,-7.160050993780971984e-01,8.881784197001252323e-16,-1.448406397359999653e+00
-7.046472718869908336e-01,3.506971011099773716e-01,6.303695616417275271e-01,-4.068695056554827438e-02,4.126286352146752989e-01,-2.391116598477122657e-01,5.898378722701653754e-01
-7.046472718869908336e-01,1.115854412622655278e+00,-7.554810776927571858e-01,1.584917741729964469e+00,-1.448293116324286700e+00,5.260456516649656411e-01,-6.663113610753211846e-01
1.409294543773981889e+00,-1.179617521915378608e+00,-1.448406397359999653e+00,-2.803305024166518056e-01,-7.160050993780971984e-01,8.881784197001252323e-16,-1.448406397359999653e+00
-7.046472718869908336e-01,-4.144602104027006462e-01,1.323294881308969773e+00,-1.236067952469643627e+00,1.580625067086394830e+00,-1.004268971360390283e+00,1.153061785948409579e+00
-7.046472718869908336e-01,1.498433068378994371e+00,6.303695616417275271e-01,1.107049016703468780e+00,-2.999780330920406302e-01,9.086243074213047333e-01,7.843899812536625493e-01
1.409294543773981889e+00,-1.179617521915378608e+00,-1.448406397359999653e+00,-2.803305024166518056e-01,-7.160050993780971984e-01,8.881784197001252323e-16,-1.448406397359999653e+00
-7.046472718869908336e-01,-4.144602104027006462e-01,1.323294881308969773e+00,-1.236067952469643627e+00,1.580625067086394830e+00,-1.004268971360390283e+00,1.153061785948409579e+00
-7.046472718869908336e-01,1.689722396257163695e+00,6.303695616417275271e-01,1.298338344581638104e+00,-4.187458111431598962e-01,1.099913635299474057e+00,8.168153327509121153e-01
1.409294543773981889e+00,-1.179617521915378608e+00,-7.554810776927571858e-01,-7.105541928080693070e-01,-2.307977971085473090e-02,8.881784197001252323e-16,-7.554810776927571858e-01
-7.046472718869908336e-01,3.506971011099773716e-01,6.303695616417275271e-01,-4.068695056554827438e-02,4.126286352146752989e-01,-2.391116598477122657e-01,5.898378722701653754e-01
-7.046472718869908336e-01,1.689722396257163695e+00,1.323294881308969773e+00,8.681146541902207137e-01,2.741795085240823493e-01,1.099913635299474057e+00,1.509740652418154250e+00
1.409294543773981889e+00,-1.179617521915378608e+00,-1.448406397359999653e+00,-2.803305024166518056e-01,-7.160050993780971984e-01,8.881784197001252323e-16,-1.448406397359999653e+00
-7.046472718869908336e-01,9.245650847444858433e-01,-7.554810776927571858e-01,1.393628413851795145e+00,-1.329525338273167323e+00,3.347563237867962060e-01,-6.987367125725707506e-01
-7.046472718869908336e-01,1.498433068378994371e+00,6.303695616417275271e-01,1.107049016703468780e+00,-2.999780330920406302e-01,9.086243074213047333e-01,7.843899812536625493e-01
