name,x,y,z,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,Hemi,Lobe,HemiLobe
A1,1.1989404983041558,-0.522335841413376,14.87689934906286,20.684774154151796,18.99134561107973,19.0122390657734,19.13634162312027,19.008356671834004,19.21310086625414,19.821048597856347,20.01158307412761,19.178340426696735,17.60084617376493,15.96735595721531,14.86157067928222,14.6677204020921,15.225104470096852,15.55526064633533,14.581879507432554,12.147485353018547,9.089661735454754,6.502452158494991,5.016480621803375,4.600961368327951,4.825861398210871,5.242152740831257,5.581464306604754,5.73172573241807,5.667232641504523,5.462063925919823,5.319179497581784,5.394131705539327,5.557965173982549,5.511095394989834,5.1581123486111435,4.728462665701919,4.5689280217839086,4.847147264120403,5.388171216251536,5.819934716823913,5.866315291855848,5.513750896355952,4.991726860832283,4.583226149579155,4.401740810543379,4.360496329814476,4.317835286644334,4.195735752208612,3.988509715805265,3.7341095338009826,3.4788075206419093,3.237743206801262,2.995015184785476,2.743203123713509,2.5007802953823037,2.297363474594538,2.1497854785440356,2.0400480682111337,1.9286090614403346,1.7915656411327314,1.6359636740188674,1.4909307545703243,1.388771952086068,1.3359069769693834,1.3119929128050627,1.2977129280947657,1.2815243360831339,1.2445895949770376,1.1663913382609747,1.0540261654400669,0.9463383792992188,0.8770205012106885,0.8413792725700824,0.8106816002134472,0.7634948786623994,0.6955774466487841,0.6159826488652317,0.5397409114054761,0.47678594416899966,0.42730068780744,0.38940738379297946,0.36507896812846236,0.3551093725688285,0.35062041640012964,0.3383063021659802,0.3149868477310994,0.29143488484070246,0.27906583775871624,0.276990720359342,0.27408586940125246,0.2611668861757454,0.2377083914675319,0.21003871666230264,0.18597831503568846,0.1706860894250215,0.16481476919832416,0.1642458884751481,0.16263763551063537,0.15553400181908095,0.14301726616346352,0.1290267276523429,0.11827491769221217,0.11288692520309468,L,C,LC
A2,2.5299888129780297,-0.7351053746308785,14.69925785427468,26.5212918616516,22.67335016578931,20.381905916136525,20.3237849063679,21.01554937214775,20.736135777798125,19.162265739276016,16.992734649646916,15.081274352850551,14.143505173566153,14.339491664947412,15.002812326029524,15.132354600855914,14.11574781963073,12.105537272060323,9.89837035811523,8.44480709260371,8.27636974369467,9.07126577035845,9.787252515574576,9.690087838418583,9.039285001277493,8.52939659221586,8.457109861820241,8.578377145049682,8.492073445539548,8.086804954403819,7.587836703530985,7.197987548701319,6.96500718720318,6.969939934104039,7.2565595989887,7.629204598140721,7.80425332701957,7.682685199447643,7.30810527827659,6.724902493800466,6.024753909234881,5.4204574987700145,5.123546346914577,5.154765542625883,5.335341922198546,5.477449943808929,5.484051812588564,5.299700821845593,4.935655446182844,4.5358377342814515,4.283191679463681,4.224321618950892,4.282868035776711,4.4287307399438145,4.6937713916855515,5.0097754294185,5.178755560474329,5.051803278477023,4.651167629823761,4.109269987781024,3.5502121381407594,3.0585312625975236,2.706768225798444,2.5286607411405195,2.4776589868291503,2.4556930167685915,2.383179931078946,2.243738039702853,2.075434716136256,1.9167963455446801,1.7642531480697388,1.5929290344862845,1.4004451623971295,1.2128119394314028,1.0535688066287368,0.926307083705642,0.8276968673302498,0.7625929945602318,0.7350821877305026,0.7323655176309963,0.7305230115766476,0.7115200671143046,0.6743032056148648,0.6278526376322642,0.5807459310352432,0.5383386900751967,0.5070063742613004,0.490386537728844,0.4840754103612565,0.4785798481105804,0.4646145786929412,0.4347971458645125,0.3869892654372481,0.327523201234902,0.267556341171798,0.21607904885619383,0.17705936968458222,0.15066683223552982,0.1342832856957127,0.12366011624303624,0.11519170130871603,0.10745097871627284,0.10097792941359716,L,C,LC
A3,2.9751347162653348,-0.0981482094820245,14.632807994859,20.11962437524954,16.29273404725943,13.467923632441769,12.005971281986763,11.673368505119948,11.761629875007912,11.707613664681523,11.355978381362918,10.644991771906144,9.419688691581344,7.7180241305530695,5.90581407250312,4.410920004552437,3.5254060845203092,3.3849245307506175,3.8616559867858546,4.535801959042857,4.9703663522417045,4.993188611288294,4.662901194604256,4.0954809121162885,3.4045683426037208,2.745784278195604,2.3014222698752107,2.1689986692322156,2.2904575518276085,2.487870102302396,2.5615802353925097,2.4169611815679035,2.1296441688371273,1.874034880729971,1.7506125792656937,1.7202128725178378,1.7164083009323978,1.7459840827285287,1.8527872489543262,2.0240229769305667,2.1844895643123925,2.2917662275729453,2.378375564547638,2.491468789277824,2.6318763896648685,2.7673701770606836,2.8697180183576876,2.9234061305592003,2.915177922318577,2.87190243268771,2.917577079236271,3.2261723495134524,3.883115782635917,4.799928817950352,5.744173202141029,6.416790740367801,6.552621947140242,6.080280196997257,5.207462638733724,4.267637472170672,3.4758387648099602,2.8606957004308637,2.375882251770471,2.0047219816971475,1.7551523148922983,1.6026083230738266,1.4852593941938963,1.3572015565664768,1.2213812163148994,1.104133661678314,1.0193740695655795,0.9540504570191117,0.887511867604348,0.8126001739727922,0.733847708539567,0.6548400185112845,0.5754639129289622,0.49875404159035547,0.4328168111185187,0.38409653576943587,0.35187143772763413,0.3300801627654635,0.31369131439997316,0.3018457689869871,0.29558345485648263,0.293911586329121,0.29423613160968065,0.2935510328445206,0.2884325422091235,0.2759478750839473,0.2558437895322515,0.23162317126406476,0.20806123010644076,0.18797158153984933,0.1717075392273311,0.1589774627052825,0.1502031515431632,0.14535703015012708,0.1427396228565107,0.1395135474267961,0.133979819268458,0.12739187606967056,0.12290758824502196,L,C,LC
A4,2.97959975062563,-0.2472931119141825,14.630275831554824,5.735438504520597,4.924220632450298,5.488077434463209,7.731201616521495,11.34637329933011,14.700759350314353,15.708802541229112,13.73969490444372,10.086253527540457,6.604853966015819,4.377322706454438,3.516919402594889,3.5480321635387058,3.780873232619284,3.724505486877365,3.341962871071353,2.8880541918818947,2.5982037325593526,2.5599748317066404,2.6873599223826217,2.7507341068031956,2.5535745497133733,2.1242639296798864,1.659927157093944,1.3308095460354308,1.1943943560773396,1.2177736608435872,1.3094970650328615,1.3589017164085895,1.294856097362972,1.131334911354019,0.9562062681154216,0.8537499233745247,0.8313130627207814,0.8361447527618312,0.8434640768282906,0.9198150656849088,1.189118404750706,1.7126761407326263,2.3840797967952145,2.9516769592566847,3.214153081735772,3.1829829061500496,3.0049653440264836,2.771018539357881,2.480347579530621,2.131844584676173,1.7660356089306923,1.4443907257428974,1.233989741730084,1.1768498797837406,1.2421972851746437,1.341955676635931,1.398464405209913,1.3800466976655743,1.2897415064142126,1.1456339262423172,0.9735247003349149,0.8046138763989891,0.6659222218468097,0.5693097616528588,0.5127729593672298,0.4862912388771408,0.4734324489162414,0.457690327150403,0.43563342049695636,0.41838899744466695,0.4156913960096204,0.42265829193434895,0.4267785332068725,0.42113742906619017,0.40473071268736666,0.37827147175342724,0.3458211616190026,0.31525268312931404,0.2939633075838322,0.28437141044697295,0.28320897262816846,0.28468055153547855,0.2855734339377624,0.2862471065161794,0.28664842966647663,0.28523808991037086,0.2820728946947079,0.27910278970907443,0.27768450573196346,0.277603843173522,0.277606295351675,0.275626275626061,0.2693088877905235,0.25806476703175596,0.24464508339365812,0.23425695717688663,0.23013676952588188,0.2300647461003969,0.22832381323148535,0.22119773494783285,0.21046371170887626,0.20126592633487037,0.19762629326993508,L,C,LC
A5,5.96518055452452,-0.2956320648193035,13.683900380745614,8.9043107398622,6.45934483227851,5.098346946534543,5.50023003430288,7.454063197407314,9.809354328988299,11.23304822886348,11.204586358704319,10.060170212792027,8.416769509684725,6.819670040541713,5.612037952844347,4.898604025633979,4.676972511709021,4.9194933263482685,5.386523762132328,5.58118172338178,5.143095316519014,4.191581945986893,3.1472943860478373,2.332817397805683,1.8396700248124918,1.652244718178251,1.7124717066512383,1.8835468255825583,1.9939244876331477,1.9527011496386906,1.778671764320102,1.5396021241540965,1.3050981681905456,1.1348865351159518,1.0672284106052046,1.1088736773364651,1.2390614429140618,1.4173105177005147,1.5884444942294085,1.6882530460949765,1.6821010371355325,1.6132748412729134,1.574120609940225,1.6051942661684262,1.661814983107298,1.6959777286571476,1.7257678231930558,1.7864332346100715,1.856499542387607,1.8875527612995582,1.8912941300196662,1.9675840695326356,2.2268746081207835,2.6555455209147767,3.083721654434893,3.3303409155847126,3.343784681316861,3.180847965222872,2.915694529308305,2.60169744297408,2.275530255370579,1.9612450698035304,1.6759950910954609,1.4360026429141086,1.2509474180602453,1.1143357154344602,1.008476088893577,0.9183715423922073,0.8396343969167945,0.7740382080345795,0.724362608872314,0.6809887287243149,0.6274938220348888,0.5570603444164856,0.4785331157647544,0.40670234576076497,0.3515952852089819,0.3154887823253532,0.2945326166545487,0.28269298170015544,0.2750939535080303,0.2687893653540476,0.2618240216952218,0.25411197490532994,0.24613982739659881,0.23931761543110924,0.2369146388880093,0.24050272500789333,0.2453611116019995,0.2437307328773925,0.23246568078480467,0.21505361245459625,0.19652178326916708,0.17963348825181102,0.16543934285766845,0.15455587392900766,0.1474820047606513,0.1439205734784574,0.14159957895279268,0.13726853575410752,0.13003708635264535,0.12253554467534741,0.11801948160979846,L,C,LC
A6,5.96165414028705,3.07940328468057,13.33630677675543,7.157335537118083,5.552670926791528,5.0976363808391,5.645580533809522,6.847359378345918,8.289510066628688,9.382794509526839,9.581581050349458,8.79134353644493,7.3995262965275606,5.953650968535575,4.8301672858838405,4.095541677329991,3.588651301651199,3.1205711628566566,2.6534230800687237,2.3178226331703637,2.218037796295844,2.2529211497919066,2.205579173295415,1.9817671776796675,1.6755573295835715,1.4150203750978434,1.2270985958189113,1.08342889184752,1.003732096723218,1.0833804878688826,1.4409276671470879,2.083990541146624,2.7721566695061797,3.1353449607649138,3.0065613697621485,2.556750050214137,2.103795356507297,1.8558000645007005,1.7984258275161422,1.7780546874887324,1.671665864012468,1.4702888334345356,1.2442162746028191,1.0729804627800226,1.012029124138326,1.0843095483925254,1.261083788160425,1.4634635303842323,1.6071003378295787,1.6436822547840733,1.5693609712494434,1.4198765067684984,1.2693787009973478,1.2044386418938158,1.2614577168958339,1.389791085897056,1.4936623982214465,1.5058123116825726,1.41433713625997,1.2458996248037828,1.0486044350609074,0.8716413504708175,0.7356527466612854,0.6294605459956247,0.5382986061563312,0.46268204420859066,0.4093429404429708,0.37808355257803683,0.3618068443458412,0.3536750030615026,0.348145429776531,0.3389151026321979,0.32161385380001845,0.299333825940609,0.280656711590946,0.2711804044958675,0.26875648374679967,0.2658384947330696,0.25630496337980463,0.2408227830781994,0.22553637896938122,0.21498217218632576,0.20803446683862264,0.20212744215485184,0.19668793958335443,0.1919676781194393,0.1886444843808108,0.1877671325492742,0.1886609275623205,0.18887486496146003,0.1880749774207296,0.1891165219314016,0.1938962047982899,0.20015920358013367,0.20359896586756424,0.2013155319097184,0.1931192100253981,0.18153918283287349,0.17049438698199879,0.1619705565938297,0.15522772189425948,0.1499498857745843,0.14772990166309877,R,C,RC
A7,3.04043471956596,3.3928383716103903,14.219149318526819,17.96574529772705,13.789264389893571,12.871707333445123,13.796567255041175,14.846845423443916,14.69654184658966,13.073704032054959,10.61235747377859,8.122740908523868,6.108112758893947,4.78175855721926,4.176789285447028,4.095468172835412,4.164124439145788,4.130297013287159,4.131093219676816,4.675965516627356,6.223212089269012,8.501226783718808,10.334195788269227,10.589434639610985,9.243198253483243,7.232636497709358,5.449533089674955,4.190990954421857,3.4034489604204374,2.9804675157573874,2.8097138536668274,2.7665609118147274,2.737668295446853,2.6530605677762287,2.495319469677938,2.2983886707151617,2.1438461572003527,2.129717670358244,2.305624075986224,2.61364011807483,2.892295599243819,3.0046145716557944,2.9603140500243406,2.866887754504126,2.7955593819184568,2.7561613739371142,2.7384902661842188,2.718418555539449,2.6763644784045053,2.660105034598316,2.782422966479132,3.12886552779346,3.7205723964148314,4.5370097735271955,5.479542748168029,6.322488252273656,6.768499626404136,6.5982339141962045,5.818834569588303,4.6839773775281754,3.545758522277073,2.6555181890736197,2.0794369289491144,1.7528360377967158,1.5693933323013394,1.4386184348906759,1.3082819345310748,1.169776852063955,1.0439894418685816,0.9523737534480539,0.8931319981564472,0.8408706854712235,0.7694885265299187,0.6760261090186475,0.5789188211370264,0.4965056239117201,0.433322161906952,0.3862911253184101,0.3525597433291321,0.328767042352038,0.30993687641623563,0.29251701776664785,0.2760483124086134,0.26007531055476985,0.24278500491329463,0.22440573701048414,0.20979353656794564,0.20391828776720697,0.20539599800344494,0.2066672424772123,0.20059810847991402,0.1857933053796354,0.16613842562596903,0.14685963618979855,0.1308769469586552,0.11828759136353639,0.10848856610868203,0.1012411727926405,0.09601735375458444,0.09186511508797796,0.08845806310859235,0.08633401864081675,0.08593549116658378,R,C,RC
A8,2.802738798815985,3.42099932433063,14.261352861740969,29.804716760574216,24.845038463666477,19.659928680947207,14.324926524028127,10.185475190857405,8.255746519398189,8.428227754295905,9.654043273715736,10.631343304925227,10.611265762021656,9.707644387945164,8.527362985023395,7.654125380987535,7.396901395020395,7.703105666787778,8.24067543293111,8.738965547695699,9.228796858340926,9.749739646351102,9.92021884299455,9.272306490093975,7.918567805981336,6.484813907034581,5.471950297503691,4.9454312190721215,4.723660217264494,4.589061907338279,4.388938291504681,4.0838937997549785,3.7437383957590042,3.507147099870938,3.4868758342946555,3.638297427733719,3.7657542966127506,3.7418126400807754,3.6632814983025397,3.6890520823379593,3.796356827313274,3.837178919267868,3.7588660761501598,3.6301185946999532,3.522361958015162,3.4635528916453815,3.4491920379253678,3.4325814583863155,3.376590331038178,3.3415472194269893,3.447328996876897,3.7440153055779604,4.222676922196791,4.923789674362226,5.854446285043193,6.77641608072826,7.256841978501445,6.99932999195933,6.067448716966455,4.79872829190555,3.575747253573504,2.6528130692831136,2.1034116286477733,1.858504408450394,1.7829250473892115,1.7486636400801092,1.6756819431507042,1.5494026274540194,1.4069429716682242,1.2883216585206594,1.1951432952325776,1.1001163325096535,0.9818539912769101,0.8472906750715055,0.7221503124951789,0.6242976751639593,0.5509449358339978,0.49183117993801684,0.4419894457395172,0.40034067916199345,0.3654834774070777,0.3368186056231829,0.31482629610592167,0.2992873155537909,0.289523968535431,0.28615236430344565,0.2905613550225127,0.3011797088668411,0.31092651456413,0.31030678962174196,0.2941099352689564,0.26512397298500134,0.2309417673370252,0.19875237443016344,0.172082013734124,0.15062342182417313,0.13306578314703266,0.11861597663982505,0.10724567645857187,0.0989629466773229,0.09377829788085286,0.09158739069115426,0.09172241296782536,R,C,RC
A9,2.963253112426815,3.309084603791535,14.255169109839585,9.658572312204631,7.939164941585505,7.528275233416788,8.409705501180085,9.601151299679746,10.120333236498935,9.85259204091101,9.137167304594664,8.1321988636261,6.979918829123156,6.157862221668929,6.193841182385593,7.072337357613665,8.10738465599117,8.446892810203698,7.73021671198251,6.3158646667279115,4.907253028289968,4.020116881314774,3.7486801503604332,3.8995739839293475,4.173211329059715,4.336995651664021,4.316579915277719,4.1387877114477005,3.8758894317355157,3.61067579754675,3.4110758103514973,3.2976776918664115,3.224958610521604,3.124081215125662,2.9727866242679144,2.8062208069524526,2.6562637031903105,2.5305971954802158,2.4337517704332408,2.36004943736116,2.2998004483622596,2.3058059157744886,2.446297561764316,2.6883277841002555,2.8746861335210276,2.8664136100520876,2.6685480284588725,2.405039817526448,2.1896337133072286,2.0528037353015396,1.9815600072747885,1.9694791407449348,2.007103866673771,2.0587735259509206,2.0662767657091474,1.9829749192626056,1.823357583789468,1.6556384173892678,1.5340751741281107,1.4448377000729296,1.3422611559264803,1.214227244107319,1.0963196519093394,1.025832908946693,1.0023343026550038,0.9952987200890109,0.975593832113381,0.9334508633228624,0.8753790916917871,0.8163595252829838,0.770613406269781,0.7446839590044931,0.7325370610024918,0.718070308735087,0.6854086500443184,0.6318104607431004,0.5707481293212208,0.5175406986050167,0.4772139694060264,0.4454985726827482,0.4186589007287448,0.3989393138224386,0.3902816606162896,0.3893896173687128,0.38427938609876616,0.36437396508104947,0.33196968869188487,0.3006281707679256,0.28264545574645705,0.2798188909911472,0.28555635485552666,0.2917173029438228,0.2931505799225261,0.2882582838809115,0.27763089911014605,0.26315384475073317,0.2480061695338443,0.23549617078956162,0.22662857286936275,0.21971737322167176,0.2129793255865857,0.20734129579895977,0.20525943169723368,R,C,RC
A10,1.4180965008049635,3.11344958320392,14.535062081874871,10.453922860331883,10.618932018790122,11.869433427938134,13.875908834053863,15.825197677211161,16.749302479172595,15.96295060297638,13.530809227574533,10.3343256199472,7.468681007181473,5.585213634049366,4.723595033470951,4.550474647244746,4.6853247176333435,4.851195690272919,4.863520208239753,4.669633865423492,4.422382520655049,4.3785948061229005,4.61225649569597,4.900200246455031,4.89613290006998,4.4185696681870095,3.5896737441867796,2.7222465415927255,2.113634607179972,1.8626849769135838,1.8724281527324294,2.01627758629109,2.2565076606154615,2.594170182368525,2.9480902516010943,3.181298088681211,3.2473763474150448,3.25513420122561,3.3174158021230586,3.3809336697490915,3.3080052016571355,3.0913687896049997,2.8673672845961256,2.751832797317154,2.7245398580689257,2.6689857313633394,2.4897684758928476,2.1875953114904556,1.8369007418823438,1.520646183671145,1.2979083437840162,1.2026525820399816,1.2413891671698556,1.3959662159659825,1.6211200364907101,1.8400348065237633,1.973979641142723,1.9805102013701343,1.8646849351406065,1.6688376909260503,1.4472193106539677,1.2388523715716326,1.0646342880792683,0.9356605798866573,0.8520799758196029,0.800321067167803,0.7602938482752561,0.7165747799397331,0.6663385853348976,0.6195313300418909,0.5876963832308577,0.5689727687500515,0.5492290524926245,0.5173284914091846,0.47300386575667613,0.42289242373000546,0.37518159919206395,0.33621574620836514,0.3059230713550077,0.279596523618068,0.25461206170743145,0.23248602225434037,0.2159773525929829,0.2055595077190572,0.1988537308327396,0.19247144676293848,0.1850394953134231,0.17759595858987418,0.1715034455358068,0.16695463295529409,0.16341642522697167,0.16028621564978374,0.1571203971498923,0.15279819952881632,0.14607304236840113,0.1375642903959701,0.12982648836362962,0.12480259439106604,0.1222294002401119,0.12040875271697149,0.11787766718077897,0.11417827462802764,0.10967664357038011,R,C,RC
