5.798589040040447283e-28,5.649203141389598423e-28,4.929212832735628551e-28,3.966017503842709899e-28,3.214755804573950640e-28,2.837057482756586834e-28,2.768786537383300575e-28,2.889135317052811696e-28,3.027495876121164434e-28,2.973013196743038291e-28,2.656525312304997629e-28,2.244774983227460059e-28,1.989740929467068404e-28,2.020315129401970581e-28,2.252323799314970088e-28,2.460671772891591720e-28,2.456473631364395639e-28,2.204625589102395368e-28,1.819104386002362373e-28,1.508463741213632480e-28,1.477226680666420856e-28,1.758128004392901301e-28,2.130680269682232963e-28,2.314736296544682729e-28,2.234003088742351643e-28,2.018821542630014878e-28,1.845523149341569492e-28,1.843838670500240901e-28,2.004981200078074430e-28,2.146682855101558046e-28,2.101884991210231000e-28,1.905876939399192879e-28,1.724962994759319106e-28,1.660727518457287005e-28,1.705234747572847363e-28,1.825948103123751931e-28,2.010735826110280104e-28,2.215196422236038927e-28,2.333483606935960903e-28,2.276179542089046672e-28,2.065837394196296349e-28,1.815004205512932598e-28,1.625927083884893435e-28,1.522710961732095224e-28,1.471286321304470761e-28,1.431472765030303470e-28,1.379979105611917595e-28,1.314795624213325628e-28,1.254505868518266237e-28,1.214727926103324032e-28,1.187372535456181874e-28,1.161806408267848890e-28,1.160756166707648104e-28,1.225335673376759396e-28,1.349778424227072608e-28,1.455864522338349422e-28,1.461307272512661644e-28,1.355089368611019418e-28,1.192026225214627839e-28,1.034577734704897421e-28,9.148568319830471162e-29,8.347830610795513197e-29,7.822025396896593532e-29,7.481612858434717634e-29,7.345076690902862103e-29,7.462842404876608246e-29,7.760896592684057789e-29,8.007575905515657240e-29,7.989716219457736063e-29,7.663082810429505582e-29,7.108240525761127217e-29,6.418122025525050166e-29,5.672352008648835321e-29,4.958238551727999362e-29,4.357768184663956486e-29,3.912884668263243270e-29,3.610790263430156547e-29,3.385542986657342779e-29,3.149830113108934359e-29,2.861805890287992881e-29,2.558614648664428113e-29,2.310242072179733594e-29,2.149702638254875371e-29,2.060825329891530555e-29,2.000150767358729911e-29,1.921202334019668275e-29,1.800937817105050714e-29,1.653380597900485818e-29,1.514703038412581594e-29,1.410874035148149137e-29,1.343775523284974975e-29,1.299806093724012023e-29,1.263450732719707962e-29,1.226437949009640726e-29,1.189689399899411022e-29,1.157595737541383567e-29,1.127639033717922370e-29,1.093872034143390879e-29,1.060498558654008434e-29,1.043013481217955353e-29
6.357571665561725206e-28,5.316275423629968746e-28,4.677891099266256131e-28,4.821349541930888455e-28,5.448154270198043956e-28,6.074190208300712504e-28,6.580262501558942768e-28,6.952518243141971301e-28,6.943742170845023334e-28,6.409418421193820514e-28,5.607182097020725730e-28,4.918950486705115666e-28,4.533480555747820096e-28,4.429972200594020447e-28,4.445888475705125120e-28,4.408994330662933822e-28,4.287706684016407531e-28,4.134463328188552405e-28,3.968316390237388223e-28,3.789738419226008821e-28,3.613729821933496688e-28,3.451593421016314804e-28,3.282728252040609608e-28,3.072736534945111518e-28,2.828867819590048628e-28,2.612115727444713928e-28,2.503201234315034278e-28,2.547113813143392629e-28,2.679370071920428667e-28,2.797288138397308376e-28,2.944943631847579337e-28,3.233966006137485254e-28,3.592760801497868312e-28,3.837162843619439152e-28,3.972742364521597498e-28,4.183684158182775376e-28,4.517028698305622425e-28,4.783459273088580213e-28,4.806289027668012182e-28,4.572006646584691742e-28,4.176864562184857757e-28,3.757864198562225566e-28,3.465435421163311646e-28,3.370490629914037175e-28,3.410650907925687233e-28,3.453166252829134722e-28,3.416581177085811703e-28,3.370919547692780292e-28,3.540499905993561535e-28,4.233837335711778035e-28,5.766512459820106817e-28,8.327540933804605594e-28,1.172215815175959716e-27,1.503016597800220497e-27,1.673948092844954284e-27,1.583671042061152897e-27,1.277387186833399414e-27,9.069437645834011941e-28,6.054861849450948118e-28,4.163855641589041299e-28,3.141758287128769442e-28,2.582353051153573999e-28,2.232593244113203932e-28,2.001761446663646556e-28,1.880984347305869845e-28,1.895808023447271683e-28,2.078054828120506290e-28,2.404268413178602945e-28,2.735393475475881132e-28,2.865590731914729590e-28,2.681484240361371910e-28,2.252046123230019437e-28,1.750616023705442349e-28,1.318692283961201482e-28,1.005751362388684450e-28,7.984480499469194234e-29,6.659057159320938947e-29,5.820000406102141103e-29,5.271375448072410697e-29,4.861746733557068001e-29,4.488493747413105565e-29,4.113169639096931222e-29,3.761254873493730307e-29,3.485558947862187343e-29,3.290298575102441020e-29,3.107422285068006355e-29,2.867926200291214456e-29,2.569719096289448133e-29,2.262483031827020357e-29,1.998161214639225738e-29,1.796621082474946048e-29,1.641473309890803521e-29,1.505226730643823186e-29,1.381472403989704617e-29,1.283590964233384289e-29,1.225472916764070329e-29,1.204597519451057048e-29,1.200982891346701902e-29,1.191382757792462256e-29,1.165575367304748356e-29
1.201614627768745626e-27,9.033391462899423485e-28,6.312500841429495489e-28,4.267124651399848029e-28,2.976272423768491190e-28,2.386380710452726153e-28,2.288146144429637221e-28,2.319509436527503282e-28,2.228449177923375478e-28,2.041050408759767465e-28,1.896149677372021113e-28,1.835324645812005357e-28,1.814305965498503350e-28,1.815156143476585636e-28,1.891369675759185161e-28,2.096293640333146597e-28,2.368603570470859479e-28,2.540753443159592008e-28,2.484976140668687898e-28,2.239810972723563803e-28,1.970959081268753820e-28,1.801135245892709516e-28,1.709068696691853194e-28,1.624118540406025409e-28,1.571570801874988454e-28,1.648079899330154019e-28,1.852189569038205705e-28,2.042622265118139724e-28,2.103981002770429438e-28,2.067449365218066446e-28,2.029935965135814875e-28,2.020325032433292357e-28,1.994522741845139128e-28,1.911236427037499697e-28,1.770443563248886356e-28,1.606699123675925480e-28,1.461454328641944762e-28,1.355378305869709077e-28,1.282503766380667241e-28,1.221964845432665267e-28,1.156839080290721297e-28,1.094364574234734047e-28,1.064978964241025697e-28,1.099514649393236706e-28,1.198904909504488134e-28,1.334813513259387587e-28,1.484309148429755366e-28,1.639948452994624247e-28,1.785076183527150906e-28,1.900215525746404327e-28,2.001320531553898435e-28,2.132930695346307486e-28,2.316076941092452815e-28,2.508126938013722684e-28,2.614319767798664009e-28,2.554656422245143764e-28,2.332203404569312137e-28,2.029013157742848655e-28,1.737637872790721132e-28,1.503189287388614106e-28,1.322866196184835966e-28,1.180298717187800012e-28,1.069747663420097166e-28,9.944889514773452078e-29,9.537286470126903788e-29,9.300274495556275542e-29,8.921026353007423253e-29,8.196381766613772112e-29,7.185953868543705630e-29,6.130624230349662144e-29,5.250228258722969217e-29,4.616565581906855948e-29,4.165697424372748288e-29,3.795388445820807972e-29,3.444077757562560540e-29,3.100364656415262037e-29,2.778373766464502635e-29,2.505771880729409077e-29,2.309507387994418308e-29,2.203756791032817391e-29,2.175907085997377456e-29,2.181917450459701858e-29,2.165099913791181470e-29,2.096402693751045844e-29,1.986756397166267402e-29,1.864205271560517800e-29,1.750646309804725289e-29,1.657697018869826562e-29,1.588394290394848546e-29,1.539690759625784768e-29,1.509098915722502012e-29,1.497193916944238688e-29,1.500874980481477687e-29,1.510132185814175036e-29,1.512928404209487167e-29,1.499701382234893388e-29,1.463544512160225578e-29,1.405608279539737624e-29,1.339337226287742388e-29,1.282774975726834057e-29
9.394851374576288921e-28,7.835902333169368419e-28,6.722853747585622642e-28,5.487178371544772993e-28,4.261236282105337089e-28,3.440060027228555331e-28,3.073217885067527037e-28,2.860610664416447174e-28,2.581954664844285761e-28,2.287615246717521749e-28,2.088516284494316697e-28,1.963521837665357638e-28,1.839146982955962387e-28,1.723650553192176163e-28,1.676372344060033148e-28,1.697904360680041821e-28,1.719430554281675595e-28,1.680620652481461027e-28,1.576918820822431890e-28,1.457208312353084872e-28,1.390208607320440815e-28,1.406974022429574688e-28,1.485992342494293767e-28,1.593082443081524849e-28,1.700523665507401749e-28,1.775729366579666389e-28,1.784526343435355322e-28,1.736345009333422642e-28,1.731982825235380048e-28,1.907058280940941933e-28,2.264782996665257613e-28,2.609996821629929162e-28,2.722520992466194777e-28,2.563582291781292066e-28,2.276736165245831491e-28,2.024432304118825320e-28,1.855939575957757666e-28,1.716190948198221926e-28,1.541944264665613606e-28,1.330921209089140879e-28,1.133554016182531113e-28,9.942380792570854505e-29,9.147029720266951384e-29,8.695434067755499022e-29,8.486607391000810570e-29,8.774130316023323025e-29,9.841112067224129234e-29,1.156590296214965364e-28,1.351122335289604264e-28,1.527746466444356546e-28,1.668365072449987771e-28,1.777360061096780826e-28,1.857795373565136807e-28,1.889951604438675715e-28,1.860609098475570043e-28,1.786803396577065844e-28,1.683233826022211797e-28,1.540802361059731956e-28,1.358040415625257364e-28,1.161624350248497478e-28,9.832953251022218709e-29,8.331041066357561179e-29,7.055298087710633622e-29,5.983860689636375758e-29,5.159072134166250696e-29,4.618366127605515300e-29,4.362518593887881440e-29,4.337288333159454739e-29,4.417232026843094172e-29,4.453003646836731178e-29,4.361367040517804280e-29,4.155954886391207969e-29,3.915168913852139842e-29,3.733907902269637176e-29,3.670779983680731291e-29,3.701211699550748076e-29,3.742668198257130553e-29,3.727024360682112020e-29,3.631782854644308374e-29,3.477925070377051576e-29,3.297315222057187070e-29,3.107712155752761025e-29,2.917624448327185378e-29,2.748169353612836173e-29,2.625468965404628758e-29,2.551220867367273220e-29,2.507000554523011123e-29,2.490527213485241989e-29,2.519177842159896875e-29,2.606715735014024230e-29,2.746726849484064634e-29,2.904712861363573082e-29,3.026261064696606214e-29,3.075653854499120375e-29,3.067405726972220192e-29,3.034129526727674877e-29,2.974343346195177540e-29,2.874324611652758405e-29,2.760550287985774404e-29,2.689615505522699810e-29
6.924470524067046726e-28,6.100849628697506811e-28,5.202660663721235162e-28,4.625968490411001649e-28,4.484240243978635245e-28,4.602245662031124111e-28,4.599507688733611026e-28,4.179518458896366732e-28,3.407066642892809469e-28,2.604072708436263115e-28,2.011893085401551027e-28,1.650540372128177395e-28,1.432862309331182562e-28,1.324395750827391924e-28,1.390646967712479378e-28,1.685773853888788528e-28,2.103137748335253027e-28,2.419954891401480419e-28,2.492608347035513012e-28,2.365622559402675523e-28,2.191003177967086919e-28,2.071235964334279565e-28,1.980369709357120919e-28,1.834751169141433709e-28,1.622519419004844174e-28,1.448062405460970846e-28,1.435343512769812308e-28,1.593131670165738489e-28,1.804283995374962768e-28,1.943426966452352525e-28,1.964498712866594429e-28,1.884724911290150796e-28,1.747737995913861020e-28,1.601197460971983685e-28,1.474332482647636593e-28,1.368869699447355035e-28,1.276395470973004120e-28,1.200289045092043917e-28,1.145438028916930100e-28,1.099762493573703786e-28,1.049334070268447451e-28,1.009969100074689667e-28,1.012745770872355207e-28,1.058825107351471067e-28,1.109671219327897178e-28,1.131104785739869320e-28,1.133706602555465153e-28,1.157294352917981931e-28,1.224051822352798032e-28,1.329923855219006732e-28,1.478645264005911880e-28,1.690247831326959247e-28,1.957793431164973418e-28,2.210051275468431799e-28,2.343790912912547072e-28,2.295847895352401756e-28,2.086092275243321273e-28,1.793351088118112017e-28,1.506379327497541828e-28,1.288912995529593286e-28,1.156310493097701546e-28,1.075362257032909035e-28,1.000595956594944417e-28,9.129515880951048863e-29,8.247047672115391731e-29,7.559146663988620218e-29,7.106888936413795183e-29,6.781266374441835284e-29,6.425384234449751074e-29,5.954601233309066876e-29,5.377699112292298718e-29,4.770784068931094159e-29,4.228380870558995827e-29,3.790631547667611855e-29,3.424121982163400446e-29,3.084849354339115594e-29,2.765135431407036053e-29,2.488940338762844799e-29,2.290369182291923892e-29,2.195520865889045663e-29,2.189930265784985477e-29,2.205601652583951994e-29,2.167698425669764318e-29,2.064620194617790121e-29,1.937896568746683087e-29,1.818376339029304001e-29,1.706368849717104359e-29,1.604627983269208341e-29,1.529935199894863609e-29,1.492621393577269543e-29,1.485217774640753412e-29,1.494859223763031708e-29,1.512691932985076975e-29,1.532451474694903861e-29,1.549695824133175421e-29,1.559753929277338009e-29,1.550732475581332442e-29,1.513965129667162325e-29,1.457783928730050755e-29,1.400269036884174578e-29
7.582259774622376881e-27,9.780863295933231782e-27,1.347877365060371552e-26,1.597322170589376405e-26,1.537051824265040380e-26,1.220397319192847976e-26,8.428437344696016651e-27,5.530611653660143015e-27,3.809119162705034249e-27,2.871310545111057422e-27,2.308956516376267071e-27,1.966673966840070314e-27,1.863071352146927984e-27,1.987496965324731393e-27,2.168043281862107129e-27,2.171954262860460256e-27,1.925552312306402837e-27,1.569133941730764455e-27,1.299362888785164263e-27,1.193644620715493300e-27,1.183922047675900071e-27,1.169801136702915323e-27,1.123214719619251545e-27,1.078614651011913602e-27,1.069787284317502210e-27,1.102561005375943654e-27,1.147875294036474503e-27,1.153204332838503162e-27,1.089770280351633058e-27,9.876695240875779677e-28,9.090549104823085575e-28,8.822878060320822501e-28,8.733904319761307209e-28,8.261532796836219855e-28,7.208995483782849155e-28,5.884068644905673121e-28,4.742466380053268819e-28,4.027719344824575082e-28,3.734375276166306524e-28,3.776316628163556717e-28,4.053224152392942177e-28,4.438937042094938216e-28,4.834034947865375328e-28,5.225844275563239682e-28,5.648352251885694747e-28,6.067305428350632794e-28,6.351451574461490012e-28,6.435808062074671273e-28,6.468336153724423678e-28,6.711050197844573457e-28,7.278822859033575876e-28,7.968027266425066140e-28,8.385862078055741011e-28,8.263316509433137959e-28,7.612864139839650129e-28,6.640583310396982583e-28,5.589947138980386134e-28,4.641720412856313723e-28,3.888078890380706343e-28,3.339817186122881225e-28,2.943637941497945704e-28,2.619876906297926156e-28,2.311779330591030431e-28,2.011864095338419074e-28,1.748942146819710317e-28,1.550631315204151419e-28,1.408661055335068532e-28,1.286971989618430413e-28,1.156180043421048289e-28,1.015477984929010123e-28,8.808109148185993433e-29,7.679740128288029470e-29,6.836288864653045749e-29,6.228743882260243802e-29,5.745457061047038089e-29,5.294111925125488432e-29,4.856327266235705765e-29,4.488617457622159219e-29,4.245134549772574527e-29,4.113858480525671893e-29,4.003461084448043156e-29,3.816236303656485628e-29,3.526712788221332405e-29,3.204951368928560799e-29,2.945807979864220056e-29,2.789956214753018527e-29,2.722261668851370527e-29,2.717256071167506241e-29,2.747706733590113020e-29,2.780967321912673753e-29,2.795135532121231311e-29,2.792070297265606218e-29,2.781030234216754737e-29,2.758154253168909487e-29,2.715587424144422036e-29,2.661553753441784672e-29,2.613680969469272817e-29,2.580014949111040884e-29,2.560931742432195106e-29,2.559312317555127902e-29
1.185662379543112526e-27,9.598679787259869592e-28,9.937313434417995072e-28,1.151511617843719255e-27,1.243286258322046747e-27,1.177396599582507732e-27,1.010986882388562905e-27,8.552011957474316529e-28,7.599550288370009417e-28,7.017094011433084109e-28,6.380856339748287095e-28,5.529516818135450651e-28,4.640191389905323426e-28,3.932139204916970414e-28,3.383712427708384773e-28,2.824430610738935889e-28,2.216190381105530001e-28,1.715835569310372825e-28,1.487279065613426382e-28,1.518630808189909096e-28,1.637541826964040469e-28,1.679904908456450747e-28,1.627012902562581411e-28,1.614505815265015112e-28,1.815856739388909204e-28,2.245396354114947398e-28,2.691134224885040629e-28,2.912666551366600289e-28,2.869228214710965243e-28,2.726830798653470202e-28,2.681798098549915815e-28,2.771289901589542364e-28,2.864838464778226216e-28,2.837692358545108147e-28,2.698437194959157292e-28,2.556252566819786738e-28,2.492059423440693562e-28,2.483043827656496301e-28,2.477776250585058345e-28,2.480232888370342297e-28,2.498892376528008339e-28,2.481913954984705037e-28,2.373370910382566780e-28,2.203439160181793499e-28,2.070923690198163304e-28,2.060788617426288746e-28,2.199684142756569631e-28,2.444116239983527001e-28,2.699527757638726961e-28,2.893275493980045207e-28,3.046807637262044886e-28,3.285171736409616273e-28,3.744953797514915710e-28,4.375365491303711268e-28,4.856034260944463164e-28,4.848775663578073559e-28,4.309044232737790748e-28,3.479692439021492409e-28,2.646370526319606378e-28,1.965344012831146827e-28,1.465483918386440205e-28,1.125578159643088676e-28,9.233765660533228799e-29,8.336044058207437850e-29,8.157332612325288832e-29,8.253364761293487098e-29,8.387314852720977743e-29,8.563109486248068738e-29,8.723917658775728836e-29,8.615317558823729274e-29,8.034781709136598597e-29,7.074262701472535676e-29,6.037597699016393467e-29,5.179383405595681220e-29,4.555195825806684784e-29,4.067946259005560993e-29,3.607490770851717478e-29,3.155228773550312576e-29,2.770767413279604285e-29,2.512397288508264275e-29,2.367046604289677324e-29,2.266828201838514399e-29,2.157769403943681394e-29,2.043555656883971960e-29,1.950379943707220797e-29,1.874131536928985921e-29,1.786317458712471570e-29,1.678129209698342748e-29,1.565341732700183296e-29,1.461404999621911107e-29,1.368232093636707197e-29,1.288735445945639601e-29,1.227459128029979606e-29,1.181779271192240153e-29,1.146693566783346633e-29,1.120502124629919005e-29,1.099438400572456766e-29,1.076563405103227749e-29,1.053310206825491964e-29,1.041043393736725923e-29
1.372681120678306206e-27,1.291145165810902087e-27,1.470937704630935195e-27,1.701407436115908840e-27,1.788884225886934804e-27,1.695764971996938551e-27,1.499658838110471573e-27,1.287496012169208984e-27,1.100903802407204517e-27,9.480307479546132136e-28,8.184939307395428221e-28,6.921334397846722566e-28,5.681019603852927692e-28,4.716206244523270205e-28,4.152282979835297545e-28,3.771752206150486640e-28,3.324547803518272278e-28,2.841960643248840456e-28,2.547710795175312675e-28,2.584064892371211216e-28,2.859394040308824632e-28,3.096158204967707681e-28,3.049634993595958986e-28,2.730711938017257599e-28,2.388421558910740856e-28,2.240085218990651460e-28,2.266830306188842873e-28,2.304218235461456012e-28,2.275926285170322174e-28,2.302747433562108220e-28,2.578403585057976294e-28,3.114485860734801968e-28,3.661861381860522059e-28,3.950298873433358530e-28,3.942137605183036922e-28,3.809768911894096089e-28,3.698965132788491918e-28,3.588841132942647590e-28,3.420756084884900610e-28,3.214056742817170549e-28,3.003812071197079636e-28,2.787582472854853262e-28,2.579457522575896934e-28,2.438641082822561139e-28,2.407696455144496402e-28,2.468494725782937918e-28,2.578239585757374403e-28,2.719917364980932728e-28,2.912336701573390030e-28,3.207404615314210043e-28,3.720360566365369338e-28,4.686884277623785383e-28,6.320674838601166267e-28,8.333552345849983926e-28,9.784153670112355213e-28,9.816122237407491784e-28,8.451091845978549577e-28,6.457174919922371177e-28,4.612176770666154502e-28,3.253660235471717916e-28,2.354100186060320546e-28,1.778436776733838645e-28,1.427572135023018713e-28,1.241225055253482622e-28,1.170019503798427758e-28,1.170323215623489158e-28,1.222936703868584396e-28,1.330623919805378880e-28,1.464431052116061175e-28,1.539092400600038996e-28,1.483176929572244557e-28,1.308886235402009891e-28,1.089061457025482570e-28,8.884519317566980097e-29,7.319675088524008659e-29,6.157239270557960094e-29,5.278746275205243707e-29,4.605052978918287259e-29,4.113070180915645484e-29,3.789323358503895715e-29,3.569604356321672113e-29,3.354954781089187792e-29,3.096044526723948049e-29,2.832555538691163516e-29,2.623709848962195489e-29,2.473046654245701228e-29,2.342133942595821133e-29,2.205948913985927375e-29,2.062237106158485165e-29,1.920044857704655907e-29,1.791228260122954685e-29,1.681969232116142599e-29,1.588677661936175341e-29,1.506934014650096377e-29,1.441905151215988662e-29,1.400915291157098475e-29,1.377369850801131261e-29,1.355414279975820410e-29,1.328674434221391163e-29,1.304448065917254675e-29
4.928093093056105854e-28,3.921431058284985923e-28,3.771082546153503939e-28,3.969429225190199359e-28,4.115670661019210749e-28,3.972603336027611374e-28,3.572888037710155937e-28,3.119238219160175260e-28,2.767990448045921403e-28,2.540763436387011811e-28,2.368534928794857959e-28,2.150904324122923885e-28,1.829710926549893942e-28,1.467853706547990390e-28,1.221268860338701112e-28,1.186452169678755415e-28,1.293113104702465300e-28,1.380084890056019285e-28,1.355381857635300086e-28,1.268803119965372500e-28,1.248998236188824269e-28,1.368668000895909707e-28,1.554878700430631026e-28,1.657185800270242560e-28,1.603452546336080557e-28,1.442442348556544263e-28,1.256328879129869193e-28,1.097530655369477346e-28,9.961155846412581625e-29,9.664147355935498043e-29,9.886928353860951863e-29,1.010762806198924082e-28,9.865502787954418514e-29,9.158885132949885857e-29,8.452682748434518745e-29,8.199244686690030672e-29,8.387874500612636419e-29,8.635132298124057243e-29,8.585095101900707563e-29,8.108977705966327717e-29,7.345953293881614269e-29,6.638845385803013021e-29,6.283174796845390917e-29,6.298587086949172806e-29,6.519359522697686399e-29,6.788976656213074225e-29,7.074488040813830697e-29,7.474303550080782443e-29,7.984562916382759800e-29,8.311820207076823211e-29,8.157712834082850714e-29,7.626881750043309698e-29,7.138369767989170395e-29,6.965473148234962572e-29,6.987019304757011639e-29,6.862582255900207297e-29,6.399925655546070167e-29,5.693070127392794053e-29,4.955244573421746987e-29,4.325583536442769852e-29,3.871080153234307080e-29,3.656566986799234849e-29,3.712640978853734392e-29,3.950412705169425572e-29,4.165025822317519688e-29,4.192499134992872288e-29,4.047789043205605078e-29,3.876198048109157277e-29,3.786200747379267768e-29,3.759846604038379583e-29,3.714432003695906782e-29,3.598395119807918393e-29,3.434837861708353193e-29,3.278526102690522552e-29,3.127322590059473234e-29,2.953737431488790156e-29,2.764672203640179045e-29,2.602235040762327931e-29,2.490503300628250437e-29,2.415497781902309549e-29,2.350358451245442285e-29,2.282287488063294760e-29,2.212231488406436548e-29,2.146442865877808300e-29,2.098603738187023220e-29,2.088118562455515022e-29,2.117224988513133359e-29,2.157053979062327206e-29,2.188613435947838772e-29,2.225752047693146698e-29,2.279687805106926786e-29,2.326183349530699034e-29,2.331862017813342358e-29,2.298218740971600444e-29,2.255550031724017087e-29,2.228143455250499092e-29,2.213493718512017210e-29,2.194340600675844267e-29,2.165158689060368387e-29,2.140815387071470019e-29
1.211511054531684049e-28,1.173543056215567272e-28,1.264375617124925909e-28,1.434296766239231659e-28,1.650048488411834913e-28,1.867716605992607124e-28,2.065812057129000175e-28,2.275952007631783588e-28,2.486982255830581580e-28,2.588799924513899325e-28,2.498726096652232514e-28,2.264786024640401442e-28,2.001423083952888703e-28,1.792023692548403187e-28,1.657445307865209894e-28,1.568161970074859692e-28,1.464754043886587731e-28,1.288788862786367405e-28,1.036607680459747701e-28,7.850302599571280379e-29,6.425069855686655438e-29,6.556691609308591666e-29,7.608341959085873803e-29,8.395611947192939226e-29,8.235466834144545958e-29,7.374838882502391337e-29,6.488209389104779769e-29,5.960605039294358428e-29,5.677001110869817662e-29,5.376962296479347424e-29,5.062027433846142324e-29,5.006264811767497109e-29,5.370917038823238571e-29,5.915364804314548204e-29,6.267403205683089785e-29,6.435026577403272342e-29,6.782281369736717466e-29,7.392571603533502039e-29,7.820885951426906973e-29,7.657529616075203927e-29,7.076030390810845205e-29,6.560804626059506948e-29,6.305896283252038505e-29,6.142558372923133668e-29,5.889874524366001694e-29,5.523251961321205697e-29,5.076972252917937717e-29,4.596999737974955094e-29,4.208569902093766702e-29,4.061924121938668884e-29,4.142809636699454828e-29,4.256807184540233614e-29,4.248135280207128983e-29,4.130690023441846254e-29,3.977656435275411842e-29,3.797642953696812166e-29,3.568159567620776013e-29,3.310441929267381579e-29,3.083149373170005473e-29,2.929913779097446260e-29,2.852891397464387091e-29,2.825668917786283663e-29,2.807404343887212790e-29,2.748852189032334995e-29,2.617354052942302214e-29,2.429456360913991148e-29,2.250978072404445820e-29,2.150963618903500304e-29,2.150630274340515877e-29,2.218188243376591771e-29,2.303952238542623022e-29,2.358828823216222153e-29,2.339469672816161098e-29,2.228420088171039074e-29,2.052374775733374630e-29,1.874727519559271554e-29,1.752642142874507981e-29,1.699051300489191294e-29,1.678193066502787116e-29,1.634427636430648690e-29,1.535018387185855195e-29,1.393187464621690307e-29,1.256731656607185229e-29,1.169383450323034047e-29,1.140858990623868056e-29,1.151596533228249108e-29,1.176182618092409470e-29,1.197776934348111412e-29,1.203241619786807187e-29,1.186094475098468252e-29,1.154638451226227225e-29,1.128190060322565426e-29,1.119588638943314219e-29,1.124273779045749416e-29,1.132380300338001834e-29,1.137596494443808226e-29,1.133319074513503155e-29,1.109560205154868388e-29,1.068092422853245154e-29,1.029358997467021894e-29
