name,x,y,z,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,Hemi,Lobe,HemiLobe
A1,1.1989404983041558,-0.522335841413376,14.87689934906286,25.101583430213935,25.710999375153918,26.719536391650585,28.73548706133458,30.452385035757228,30.26757921395826,28.5425664511021,26.652524159408767,25.043441765472096,23.203701471048927,20.84170142527796,18.432127357881335,16.838005739325535,16.514656500129927,16.929562086792192,16.89506226024033,15.581268277795933,13.14548772732478,10.44739939268311,8.38958880932147,7.467353426601311,7.516767545383452,7.8215854401653155,7.775128019130394,7.433013311612037,7.2479388277485715,7.4355130437631765,7.830729534586005,8.143149378685763,8.155849379730018,7.789569893879614,7.143551286533111,6.480692787614739,6.099660367482723,6.1442537069284215,6.513467326092816,6.946701913117576,7.201872761954119,7.1699338776606965,6.826911827534415,6.214619538552647,5.544974865049733,5.1068905170291625,4.988779394197318,4.988740769553204,4.848599281900071,4.515821107590564,4.159852228061105,3.968367607552488,3.9567758589474695,3.9881047422252465,3.9198934940384356,3.6899694340779647,3.327697614255188,2.9360643928452523,2.614766607909757,2.3795455339020517,2.177811681968425,1.9773960884384594,1.802387693444895,1.691089971213844,1.6471951723346658,1.630936686446476,1.5914903107900913,1.5056726820156154,1.3957544144166851,1.3124620043952369,1.2825528097154433,1.2777801995076845,1.244726942801815,1.156565381529374,1.0261476040912856,0.886199165313418,0.7658389081304294,0.6751137085198453,0.6068540533597568,0.5508106080546009,0.5043251490157834,0.4679946405112665,0.4394367737765193,0.41418863911456805,0.3891606252044941,0.36349473649596853,0.34045456500629645,0.32548356958656016,0.31924324751023125,0.31552907365185423,0.3074280824315716,0.2923126685082612,0.2716046742806261,0.24755640953321906,0.22246155824954128,0.199480058574795,0.18104456732494503,0.16790085891888676,0.1585069651381185,0.1504014973036185,0.14209474373265685,0.1339119439583802,0.12731150408365674,L,C,LC
A2,2.5299888129780297,-0.7351053746308785,14.69925785427468,31.973152040359295,28.237844786892015,25.217237994803682,22.787829199682044,20.232216895244665,17.39152355511894,14.819520856692872,13.03979112863181,11.956202186675924,11.089301590645132,10.163885503724606,9.238505786619756,8.511253734935101,8.154192411228761,8.158757152687294,8.269615290437681,8.16268851968352,7.749947718852861,7.296289479389277,7.141968381408443,7.313937449837341,7.507172881875954,7.4263658350353845,7.063452400495709,6.707518120500437,6.666410467660499,6.999953735522039,7.584404539853546,8.390766677189712,9.514274523420738,10.77160043607145,11.58727108157984,11.568884652786279,10.958757610208007,10.181303651482907,9.308598507921554,8.28615253900011,7.314926342720478,6.701546615991487,6.557870372597398,6.706096308334304,6.847423919367318,6.70611822168471,6.257443314622559,5.698953015674295,5.2226807812577425,4.882941260711191,4.655317797028522,4.498888340651998,4.36104867382956,4.220766745174719,4.135304854909775,4.156996578322284,4.212325749230463,4.145193686370814,3.887688798526302,3.5416895887708426,3.255910110433676,3.0618255511408914,2.8749542153297356,2.6165776357232264,2.2936029480334583,1.9778964890961614,1.7358272058673785,1.5875600852539171,1.517814429247353,1.4931498548708262,1.4731240828528502,1.4296099100063357,1.3575906244313882,1.2599919273958406,1.1389766584308274,1.0036367161899387,0.8734530421076685,0.77052422995505,0.7068015240109645,0.6785514206686639,0.6706493831723241,0.6690722873741004,0.6668990599618497,0.6605004452173433,0.644128022347127,0.6172301920194033,0.5913705602611405,0.5801929065068525,0.5803794957731073,0.5703032284462188,0.5318242319298488,0.46713339412856675,0.39331230655249994,0.326336562792215,0.2726353722784213,0.2311266714082349,0.19870371999394304,0.17316341389383816,0.15373665040289855,0.13984189284499926,0.12994386134288938,0.12231997359211776,0.11647034667427744,L,C,LC
A3,2.9751347162653348,-0.0981482094820245,14.632807994859,7.691686826634305,7.206269190261845,7.483139204199497,7.956129837194849,8.030507856957078,7.496562056244456,6.474475121445617,5.2147401367648,4.029665294606188,3.2313044848431156,2.9660884410160846,3.0648444251364757,3.1888392535147254,3.185221248354092,3.178780464014529,3.3168068835802638,3.5465277006640203,3.6600337436921913,3.4978572163793795,3.0795813067932367,2.5680233293829864,2.150737693019419,1.943319216835009,1.9535616995890166,2.1140604476980873,2.347786351565004,2.6078257291648437,2.853665365191091,3.005211383042555,2.9662009516612726,2.730307403171639,2.4258799031121074,2.2224313113378846,2.2226306072975004,2.4048735120637414,2.6296404801459596,2.728885963322282,2.6291913942907006,2.3813194872817016,2.0885089819543827,1.8284757626833006,1.6461309107596223,1.5787386162245802,1.6439220051423462,1.8100911456839968,2.00830598983294,2.187362144533821,2.3541673948634685,2.5784969847705095,2.964365520648474,3.5395760267053644,4.1394296015277225,4.4840768233099,4.416449009370198,4.014488681475769,3.4860025400923993,2.986424661725177,2.5451572245164598,2.1305357867001806,1.7403954817565284,1.4106415917986714,1.169565792159117,1.0124627771653556,0.915993306275692,0.857914966976739,0.8211874671660028,0.7892317622751389,0.7500579880610941,0.7034636982889824,0.6566705186894543,0.6153288909786461,0.578318465727537,0.5373262745620276,0.4840693959875972,0.420816321287762,0.3607057726918828,0.3178578115897189,0.29769278638904484,0.29533486070803644,0.30033961838552403,0.30348350019700604,0.2991467212506293,0.2871561270300153,0.27270715570173426,0.2620516365703893,0.25671304998003297,0.25239227826753247,0.2435958580115027,0.22861141573641405,0.2100259410968164,0.1915412961283328,0.17499150363150037,0.16044481368712543,0.1481974187437232,0.13904239384519695,0.13297445740884856,0.12881622739225107,0.12558269330866598,0.12318181028491454,0.12179150687209726,L,C,LC
A4,2.97959975062563,-0.2472931119141825,14.630275831554824,2.34044673901029,1.66608944980627,1.4023451825508293,1.7509670553633994,3.3188133338001036,7.222991134195906,13.544278603310607,19.753801536617367,22.417278759178764,20.502746881326182,15.902517291464878,11.153535386751104,7.595221389433311,5.3195155364278035,3.9305961823661693,3.057584602523324,2.4760411095647195,2.0629362504904516,1.7518657422974064,1.5355790739591255,1.4651555788390485,1.5545468077980413,1.6902516774089615,1.7139617747842193,1.5763483779985568,1.355851464869766,1.1543809444589852,1.060959600704365,1.2250881911901021,1.7902867621687066,2.5990516344748364,3.154252924521986,3.0729855500066403,2.4647842885489184,1.7915964597624316,1.4807132286298548,1.6327406863138467,1.9899256858851642,2.264613956938955,2.5280776392322895,3.0900160680504807,3.9325466452690843,4.54346190736815,4.471428591698843,3.8114366259542587,3.0005923169579973,2.3689707763140535,2.0128603631070754,1.9076865175816797,1.9874989729126278,2.1524837620878974,2.282235732422286,2.28526021956803,2.1420698314884046,1.9076195059584706,1.6623894626222966,1.462605892677323,1.312608415718921,1.182913226449792,1.0470659207315332,0.9015620747385281,0.761103586950099,0.6459882736841764,0.5707820414482425,0.5373446937137434,0.5346258482852465,0.5427102677878904,0.5407468663954779,0.5182979080039453,0.4796496259301271,0.4369838485827035,0.4016672063461469,0.3794824898246586,0.36831507240046807,0.36020360935247336,0.3498505632904131,0.33712114508038726,0.32400759204229773,0.31231112177842474,0.30404080121158195,0.30008269417297134,0.2977974340162744,0.2934427650386524,0.28733884679891986,0.28291874651741233,0.28087177581736206,0.2780949404867859,0.27262396469814065,0.2656680788686205,0.2584728391275599,0.2511744046183151,0.24432286820525373,0.23949746139247288,0.23710728103057602,0.2358514912117844,0.23379853452484842,0.2295420894243104,0.2225509685061213,0.2150704586371916,0.21009492949679212,L,C,LC
A5,5.96518055452452,-0.2956320648193035,13.683900380745614,9.853140940235713,7.1763326956247315,5.054368076319306,4.034429353911417,3.7447971118864563,3.5574405281481996,3.243619786692884,2.9595274327794203,2.831970999659677,2.787098862248249,2.71942088307436,2.6446514042527234,2.662385423552316,2.7866364131579284,2.8517841554378065,2.6835665840717726,2.3078539360581805,1.892867006082807,1.5717958735152855,1.4154285917955327,1.4678615159274768,1.7055327909734967,1.9952088787837678,2.1547494344694766,2.082385114093772,1.8297715142110969,1.5426556695133895,1.3356083109788188,1.2330501281561548,1.2059623744075276,1.2204378850991178,1.2526167586403125,1.2998602274127926,1.383896281464567,1.5219712231496318,1.6964494032480733,1.8490436694856853,1.8994179282677606,1.8025545337474014,1.596348464973148,1.3682814966868382,1.1849975877017742,1.0732079558782726,1.0415263306357438,1.0906575930710771,1.2121552287375772,1.3969162918054951,1.6372283393363896,1.9171311510392295,2.2182930847713958,2.509915714241439,2.709748308923762,2.7065523835973275,2.466251441820999,2.0853596497734395,1.7160318222720319,1.453821596038519,1.299614577070364,1.1974742751379805,1.093921601935691,0.9755904312372186,0.8609637728542634,0.7640551090678417,0.6816996223159966,0.609196805095757,0.5503018138240355,0.5100209098134952,0.48771776893784824,0.4774835168597337,0.46878428169607156,0.4511376257505009,0.4202765858836777,0.3791411885928096,0.3347176576068515,0.2943330688438398,0.26342603235591183,0.24381707527973095,0.2336454726587652,0.22983090172618825,0.2303568532863084,0.23300917700416368,0.23446995198912335,0.23240716087373403,0.2285140225035733,0.22596702184544773,0.22410933851549883,0.21865448975717172,0.20691435436006483,0.19105055179072838,0.17541610932145812,0.16309931940389572,0.15481813656267193,0.14928033631256485,0.1441563123696291,0.13795393067987277,0.13112244496681497,0.12495026846471097,0.11980726294793921,0.1156552669709741,0.1125643404101052,L,C,LC
A6,5.96165414028705,3.07940328468057,13.33630677675543,6.576720972248463,7.090244120618324,7.844270177229922,8.697638698999206,9.322104534859783,9.441708731598895,8.935906542493575,7.990252929909525,7.141030263390923,6.855411489784346,7.079347334664047,7.28806052132077,6.98850248782508,6.1362040125063695,5.062387921049934,4.127633628191292,3.5239208615815043,3.2644014462410755,3.2002342921538345,3.122052214759519,2.937080487662317,2.712552984296459,2.5522931615289886,2.482885228297094,2.4572118658023645,2.4103872066391796,2.304564809668789,2.1743608798896856,2.1348353699489917,2.2907074790302246,2.5893075946964514,2.8196005550734724,2.8031109940400687,2.5465137724528875,2.2081352273462254,1.949084808832109,1.8226747195036916,1.7766379713301326,1.7336040339643581,1.6712388662719317,1.6329333442375695,1.6496140723139234,1.6783372502112484,1.6582985490308928,1.600128037334498,1.5656973106412306,1.5826034283052792,1.6226691936413342,1.6501095876788159,1.6658305343377586,1.6992413103815174,1.7495114813636603,1.7577152214802683,1.666373624315267,1.4884624036266965,1.2933725479544511,1.1369149060543386,1.0285981716595471,0.9557211771408217,0.9064524900079194,0.8672699496056793,0.8213736139313201,0.7597082868460157,0.6895186966976573,0.6247708446470132,0.5733107794889557,0.5341569251987421,0.5019712184569871,0.46781806209495086,0.4261244576202143,0.3796674882639631,0.33570169948036244,0.2999142621158696,0.2733843425882208,0.2533360758814782,0.23675727610882646,0.22295214065222904,0.21224245574396897,0.20401964780946744,0.19818242381579085,0.19592971161722278,0.1968148722617737,0.19790683550006943,0.19784199662625096,0.19820733603946528,0.19962304184775037,0.1996027005059217,0.1957730613441152,0.1891250820155025,0.18253528516841802,0.17761197215028834,0.17365167046554603,0.16930762049012935,0.16449628495329585,0.16004796542934493,0.15629527334328333,0.15263844059929704,0.1484245337006417,0.14392420836131375,0.14046921825537925,R,C,RC
A7,3.04043471956596,3.3928383716103903,14.219149318526819,8.800208301600035,9.934900171052774,11.082118119639915,11.666041772424808,11.890156664533094,12.083077577501141,12.06764935543269,11.372152474583979,9.803829867473135,7.681516557667562,5.628956704091835,4.205338311595535,3.6273055640181586,3.6805914945796547,3.9121662130075707,4.040305374409929,4.115376095188118,4.266543591125983,4.489759163791971,4.7182298799105595,4.9180679507751455,5.060089206757087,5.132587129985368,5.228483968737531,5.429240930642898,5.572244961885536,5.379150074628743,4.805953891656667,4.082858069971385,3.480048312205048,3.145168871156969,3.1113101097614617,3.3273950412104383,3.6393590246782788,3.811171746537495,3.677232492695538,3.2704970264511615,2.766359788021628,2.3416524897847473,2.0886816383815847,1.995767079631378,1.9870459915983798,2.0056281448256286,2.065191773683443,2.205447752571884,2.398900855501411,2.5538810882161878,2.6265568080945636,2.717941942221663,3.033079195484145,3.666309452796146,4.430749453567502,4.972474737830503,5.04200254144118,4.647966538014806,4.005773993992565,3.3670334812993326,2.8639556905217343,2.4859431050353478,2.1616944693057083,1.842940965884035,1.537454347038929,1.2893056232925086,1.1262911877509965,1.0282416410381408,0.9519025639824356,0.874025239481298,0.7991567080690666,0.7377621638805596,0.6914793827742711,0.652665035136709,0.6098558542311983,0.553956875064016,0.48431790062639124,0.4107617500120095,0.3476367653682326,0.3047981620732734,0.2829582781602019,0.27478131046009474,0.2698630141475105,0.26039147155868786,0.24427687212782187,0.22409021687335048,0.20438985829930673,0.18863473404017217,0.17720301949563394,0.16835415026233438,0.1604445608238116,0.15215385308364437,0.14254003088427206,0.13217556894080984,0.12322699857095246,0.11747888675606737,0.11429695728519601,0.11160380011764172,0.1079468930197992,0.1036998964143393,0.09981925840395084,0.09708114227738344,0.09562409266097681,R,C,RC
A8,2.802738798815985,3.42099932433063,14.261352861740969,10.632263605233575,13.012444154360175,16.016213012234346,18.002758036121836,18.19450767497362,17.050633060987185,15.521739841142558,14.089452379567852,12.652720169067887,11.075099760989598,9.549873681186002,8.413977874832144,7.79521506422392,7.473511774056064,7.10374203820685,6.6294009751944625,6.224374019987722,5.927846440919792,5.697683408557952,5.6630271858506696,5.965394487410449,6.439524124020985,6.711259724315345,6.6284072770705,6.358469879613416,6.015052402114649,5.534563511501989,4.947977395539138,4.484262343665542,4.3596633347189435,4.559212113635968,4.849887121433109,4.971858077935425,4.8176888014270975,4.457244730661084,4.054726401414937,3.7706626617231085,3.6733555398152875,3.711941967430275,3.759867188292418,3.7213963478111354,3.5949906981228317,3.438425869676778,3.3188214587121747,3.2616646215045684,3.230469157229594,3.170693396565635,3.081228564636849,3.0376134711627674,3.1606289067765347,3.536490321704715,4.1083649201435914,4.6478200085196155,4.896234724652407,4.764328967708404,4.374561772931529,3.936615844959705,3.574810284923802,3.2674978728818935,2.926678926503503,2.514658894515362,2.083535684611267,1.7228298551607817,1.4827214865188318,1.3488735999530943,1.2734846139444864,1.213256857918207,1.1475020461458623,1.0748887151978894,1.0007662895751002,0.9266486320790093,0.8490336356944058,0.7651829074302493,0.6791994673518467,0.6017234691434976,0.5414084140743486,0.49740107451415483,0.46396438120931305,0.43721911038958267,0.41551772000732656,0.3951562516196841,0.3717475583108392,0.3444579887993723,0.3179463618398541,0.2973942530836633,0.2826047764393132,0.2687311202387887,0.25152170452690287,0.22999540482773365,0.20599898942608733,0.18309835063195307,0.16478472998628005,0.15260470045115856,0.1454161237475076,0.1401639086258783,0.13379307463980533,0.12550087292052806,0.1170235037401241,0.11051819076448924,0.10661580143844201,R,C,RC
A9,2.963253112426815,3.309084603791535,14.255169109839585,5.082639522840781,4.212699210131158,3.735955224855962,4.036912650706648,5.44029167291399,7.5528047781868155,9.204493931603439,9.391208974143954,8.119393856100082,6.238811765260852,4.650184702640746,3.8066440450638006,3.7806355931954103,4.4916721098608114,5.6941721864571475,6.889390255963775,7.529802536723751,7.434592236118553,6.860069869061163,6.126640106268691,5.376563039654625,4.691697743002073,4.274714065023128,4.349056289120578,4.832457478922864,5.287267189252057,5.328816777965752,4.959479496716293,4.419924247273684,3.878370702587536,3.352925622869662,2.8329650897457244,2.36832099181753,2.054014991874016,1.9630231332048855,2.065021743692981,2.2207842584479134,2.3013042734712803,2.3148278539602596,2.3630604961182216,2.5113750942140767,2.7549924694694155,3.062123472893773,3.352816913740004,3.482612108348949,3.3350337420746072,2.9359153497550703,2.4559253699015655,2.087025231281628,1.9015046347631246,1.8281324127280048,1.7540897420641095,1.6288435702523631,1.4768669553358236,1.3439828356814258,1.2552450034207094,1.2116181682661895,1.1989570620933543,1.1985430392957779,1.199653826977682,1.197224656476694,1.1806220495450614,1.1398018574599882,1.0813853655796712,1.0238178597593404,0.9750901392666493,0.9244930733200685,0.8621711867637964,0.7974937011840424,0.7463798922473552,0.7099725075937343,0.6777495192925592,0.6442748857778287,0.6139111538824266,0.5895943727840245,0.5648662834148783,0.5286720468822765,0.4782838704518077,0.4231902693412877,0.3760011502387399,0.34290383839877175,0.32148352859531165,0.30631686438723327,0.29563034064821536,0.29067475101192286,0.2907798404341038,0.2926434821331156,0.29401796670573704,0.2948695564981006,0.29463091992919904,0.2910361736570149,0.2824232073687653,0.26980714535685574,0.2564145230239461,0.2456003198464648,0.23912407834712585,0.23653999937568485,0.23635547073360225,0.23734120172901038,0.23850621730044816,R,C,RC
A10,1.4180965008049635,3.11344958320392,14.535062081874871,10.263649388099212,9.842066210082848,8.574713917414547,7.532974450004133,7.273832700924076,7.43989064038708,7.427605946014388,7.08336444784318,6.610719256827016,6.220779684801833,6.0618863285298685,6.131233266935599,6.175327938249804,5.937763989179722,5.4943984688572876,5.167441767170409,5.124378753245336,5.17689899169247,5.014145436148607,4.5408841040144,3.8990589371784474,3.27303667000719,2.8109546241142307,2.6140259504196366,2.6460169635681203,2.7490764503621885,2.8406714770778976,2.9735747614150414,3.156564875676096,3.275422539552857,3.2331330064512014,3.0492346047650782,2.8066552214476026,2.5826174382693767,2.4333308024504485,2.3919472743371415,2.457583482693064,2.5829728125849916,2.6892173175609093,2.7155121289468074,2.675940587932956,2.643070289244909,2.672365178955534,2.759361889435168,2.8509100877879052,2.872225661112309,2.7849982015349406,2.631355104507624,2.471890562306616,2.3050428427411007,2.1015549224813994,1.8756686479647364,1.6696333073106018,1.5050646361130475,1.3896681098720474,1.3322639227681088,1.3167239850185342,1.2917755519746983,1.215357084899787,1.0972564431637226,0.9870438530162912,0.9244434240850833,0.902515720917564,0.8815981396261494,0.8366343902929025,0.7791672372129562,0.7332879861033437,0.702908516711191,0.671617344701421,0.6261829369978064,0.5691246425315981,0.5099465578284039,0.4553068378135918,0.4079990845790785,0.36752951300480174,0.3332760060205776,0.30516045551109894,0.28164642338692775,0.26025659385379946,0.2408067108698333,0.22656430122824367,0.2197667395662826,0.21845431946654867,0.21859902800128322,0.2174034772912312,0.214493220224834,0.21107522467467882,0.20757884287743836,0.20225681370144497,0.19317810824611964,0.18087366202381816,0.16820321917872433,0.15789231971874537,0.15083678461398034,0.1461150942458635,0.14231965428601068,0.13871775794140395,0.13507967208820323,0.1313635859649085,0.12754029075781428,R,C,RC
