name,x,y,z,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,Hemi,Lobe,HemiLobe
A1,1.1989404983041558,-0.522335841413376,14.87689934906286,4.766201752387844,4.656022988147687,5.300883185386854,5.968436157662408,6.201984453256217,6.129660454991859,6.0997403291615795,6.155898962579613,6.049142270483689,5.658287246255009,5.1830569223748775,4.879113430451002,4.726772644125888,4.4555392304445345,3.87987894178265,3.1360569187072747,2.5474349587870733,2.2981722803132545,2.3057507927453837,2.3753373040342813,2.401297141677702,2.3940023065445324,2.355243110118943,2.2302606835308594,1.9964744403679477,1.7418379198384364,1.6047511751008094,1.6568701930254663,1.8595073737667365,2.1347742328258867,2.43216149171132,2.7284010082244277,2.9939517043219035,3.1633693171933963,3.153445231484594,2.958081512246478,2.7089043602947607,2.571478091267315,2.5860390425960564,2.6554467673724114,2.683287553430876,2.6691503434119097,2.663203846117026,2.6762270218093276,2.665416910213158,2.5778917881003367,2.392219085790248,2.1355431736114676,1.8696385561094364,1.6491430111418741,1.49542299590745,1.404288728814151,1.3588857812567618,1.3384883352455463,1.328622629210924,1.322309995557016,1.3109893065824925,1.2804803480640372,1.2203913685539391,1.137752859960535,1.0641278122317224,1.0442851680240313,1.1062684168003738,1.2482035982426383,1.459096559662485,1.7263585335544407,1.9973324444450358,2.175047792961893,2.1756627000385667,2.0042679547986317,1.7440619934406596,1.480634839330457,1.2505173313615434,1.0491387810033717,0.8650954940225472,0.6984608039333061,0.5561327408581201,0.44451172115251286,0.36527642492326373,0.31466457071872095,0.2845674203182798,0.2644607470882541,0.24580823659612877,0.22648622028042562,0.20959824113609132,0.19799502989022508,0.19082814233804943,0.18468951048634208,0.17692149822963513,0.1677774830346791,0.15965774347913408,0.1540973324083673,0.15006475619464724,0.14582666485886636,0.14134079971849786,0.1376112469974088,0.13447370565574662,0.1307518483674947,0.1262224813392479,0.12200579104700776,L,C,LC
A2,2.5299888129780297,-0.7351053746308785,14.69925785427468,13.460655806197707,9.884556529061285,7.267139325364599,5.7758731366127005,5.109971623211206,5.096646689242084,5.7265099510075075,6.824814078184929,8.050906903184408,9.066329704876438,9.599324555580813,9.552124319226628,9.082111315758505,8.515598245103835,8.18381510981342,8.24361083434563,8.560516864052643,8.815593260825462,8.77203478584733,8.396388147863869,7.729805438351917,6.781639546302366,5.630582446959706,4.522359881608289,3.7521585123042405,3.4333681000270033,3.4682763306558315,3.7181962359196232,4.061513769150108,4.3456748696788905,4.452377979474087,4.367642109610494,4.129895828844324,3.8116994212562787,3.5378909277361865,3.3949182388783647,3.366760909305911,3.4357333838273703,3.6711675394465795,4.172025471182279,4.900023398395748,5.589361949111004,5.892359097787129,5.652086838654702,5.0184552664105935,4.285355899243983,3.6779420488359187,3.2825961532792114,3.0754582353363844,2.9794814238257055,2.901440689187138,2.7560448917284694,2.5290324975809626,2.2973349600628765,2.137498737756201,2.059592414920986,2.0453145069439302,2.0691788275370318,2.0869343880302704,2.0669300377580813,2.027530581870492,2.0195401188209594,2.070422630624791,2.1528893790651784,2.2243749432063264,2.2860710009114196,2.376386240453413,2.5007884304720367,2.595782651947732,2.5792027580591976,2.4253924597801952,2.174339032630329,1.8842621258426633,1.5902445636393174,1.3087641518689754,1.0557399636275613,0.8446876540852174,0.6787752283624974,0.553265433670293,0.4599813097400718,0.39129331525727873,0.3399531577063471,0.30126189892997435,0.27445381675438935,0.2596873581741534,0.25356384061208037,0.24882263480802191,0.23867515820073762,0.22130425449603208,0.20043544332780688,0.1810215301379581,0.16487282248220722,0.15044279063660054,0.1363774741166435,0.1234764441425468,0.11341598542348438,0.10634523640057118,0.10133898401656581,0.09766976672712192,0.09507632363231425,L,C,LC
A3,2.9751347162653348,-0.0981482094820245,14.632807994859,10.915809094501126,8.768713592163923,7.52417533805971,7.196357404954103,7.1638433275566085,6.868995347590823,6.281998881046235,5.74112178571526,5.594867952802185,5.874077201195937,6.219765493980419,6.309915362823377,6.221132830750763,6.166910292502256,6.118826173959462,5.878759402325457,5.367509564418981,4.697118504201151,4.027713834519541,3.491645544253994,3.2428340489836835,3.409794585540155,3.936916313400466,4.553142471785947,4.965561442687206,5.077171844114928,4.98816531275537,4.8298215232456885,4.654841651676394,4.4621649549993645,4.251641766291215,4.042553927006736,3.9030898697002483,3.946592887487097,4.231070941200519,4.650605858028709,4.951373749089791,4.920346160582585,4.564014537252881,4.067594448632873,3.6079952164804934,3.263121025439045,3.0599045949343706,2.9996529482668226,3.0330724234091915,3.050412198418042,2.961318004730802,2.7972300218866497,2.7211948094536638,2.9165799144491675,3.4318799284070476,4.150991623808665,4.91234496772919,5.5483371047096925,5.8468558818091125,5.640801038450166,4.992492987744239,4.181725874377707,3.4810558170278383,2.979355212490012,2.623195303574704,2.3437287693712086,2.110606822469714,1.9169121302615812,1.7610311997960517,1.6476764315573704,1.578933275336707,1.5446828342176993,1.5130793479179954,1.442189779669041,1.3089950708242182,1.1322527421452475,0.9556950247273728,0.8106441028933598,0.7009061822781376,0.6156546310919381,0.5442114163467815,0.4807011335358385,0.4229090478388412,0.370881971560622,0.3241438220039052,0.28218304446101256,0.2457095352397771,0.2166462529365302,0.19643400749609286,0.1846491601890986,0.17911003194967073,0.17746975358080083,0.17838599194227162,0.1802563930358928,0.17994400980569802,0.17508874489337362,0.16701410207355968,0.15921455733537465,0.15358728676880032,0.14918473934591803,0.14427603642391001,0.1387763915514543,0.13410734440723546,0.13133312691651933,L,C,LC
A4,2.97959975062563,-0.2472931119141825,14.630275831554824,3.3981557426817517,2.6851710868441963,2.570491845240704,2.7496971120914546,2.8733329979155005,2.8257324292765627,2.708487263055792,2.5886429740119357,2.4219039752936533,2.208449076014086,2.040114005955151,1.9492134197150408,1.8797118756291513,1.869166262410815,2.0816895056932636,2.5615583481197364,3.0878310355682506,3.3871064552768515,3.4002125494454054,3.2501474044833043,3.0445424285853613,2.7967642317449557,2.4978672575506766,2.1840637962366465,1.9216673335032335,1.7562568708809763,1.674877480221968,1.6175727201320018,1.5251183050993407,1.381472331038999,1.235567185445151,1.168479056709815,1.2226979105292914,1.391949613261766,1.650027221776074,1.935634468943697,2.1389063807045154,2.164510921999186,2.015572622343091,1.7940597184722369,1.6105498951320896,1.5012815969759645,1.4288313284020329,1.3455449577643674,1.2357021112845707,1.1141789675622495,1.0020777794707434,0.915485956657428,0.8727997968327526,0.8929103235795008,0.9729212261061693,1.076896914488319,1.1616183192341543,1.2011911860504434,1.1806308777672307,1.087694273144228,0.9347714398215757,0.7634978808457159,0.6191135800891382,0.5261882805849546,0.4845569222253317,0.47878634981184215,0.4916292836785537,0.5129754696971689,0.5397492796354304,0.5701602082719809,0.5987520561091545,0.6160130553273581,0.6116643042197242,0.5846949141153623,0.5478045547135378,0.5176468753158161,0.49736538192627133,0.4745292284096289,0.4406290348377128,0.4019741648277445,0.3706119606909849,0.3520787326974605,0.3418903143705785,0.33154621639985216,0.3146500140901541,0.29047585710572366,0.2634975351970209,0.24128885850683557,0.2298200280103812,0.22905931154811324,0.23362989372576012,0.23821365458970967,0.24029861308536107,0.23922468153292498,0.2348828430497427,0.22791642269772214,0.2206350490550716,0.21690379182780997,0.21856978744487146,0.2226849507868936,0.22299089068801825,0.216147295560363,0.2052289543386064,0.1962379090229415,L,C,LC
A5,5.96518055452452,-0.2956320648193035,13.683900380745614,6.557598956943887,6.410754232449212,5.8567307760378124,4.916440505454917,3.9305303883541103,3.3140255819794966,3.27084618570107,3.703125242972179,4.354978105475567,4.938986929985547,5.227864764052403,5.210780155917943,5.121107960543119,5.135614120091626,5.105627895305447,4.762759919456816,4.0973260985604405,3.3593089944577716,2.7861389429736203,2.4623896456846834,2.3474942497927525,2.3086264898988635,2.20720789591318,2.0180372282093892,1.818007880910935,1.7093795423597178,1.8096081538532838,2.1892470935944357,2.7043509982203244,3.0329018401542007,2.969624934345142,2.6145707769897477,2.259562279884681,2.1520606218116853,2.3526655716176434,2.7033933334187306,2.9424221599113727,2.9178795495865724,2.686223921431719,2.39787570349263,2.149540314670487,1.9577658316442403,1.8167610335841404,1.7233569544371734,1.6723291250780163,1.644041300330131,1.6057294191390001,1.5373294877525578,1.4566416002504434,1.409977049115734,1.4442893093868039,1.6000181132516555,1.8906535705847851,2.2366867865373115,2.467288964679249,2.451744007098471,2.217488175102719,1.9043155509494998,1.6351213046760291,1.450310732020923,1.335712359201245,1.2642007253217171,1.206776090265132,1.135725218104747,1.0397653948110388,0.9382925527575908,0.8702246851487967,0.8626500732837069,0.9007401393417649,0.9320712157220704,0.9097903789230241,0.829785542489847,0.7215750281348294,0.6145262178939046,0.5217961874811872,0.445219989282094,0.383488978179671,0.3340447574520812,0.2934989723958494,0.25841877368685146,0.22820824697636785,0.20419435066315442,0.1873025910866104,0.17679813190983118,0.170719054576499,0.16723802845041297,0.1650801928942868,0.1627930765858029,0.15910713488539807,0.1537378409450999,0.14719778314984935,0.1399810352768884,0.13267745983883544,0.12624066222993316,0.12180410154720336,0.1195822794012,0.11836938965079402,0.11659125948887537,0.1142218930212318,0.11244787600520502,L,C,LC
A6,5.96165414028705,3.07940328468057,13.33630677675543,3.4252937219474777,2.3195763679121053,1.5304122336273136,1.1815705501335778,1.2213436838070815,1.5541580551981242,2.078141231636377,2.5783272665523898,2.7649458696794684,2.5406281833908837,2.1153612512993005,1.8074761089592917,1.7827063838575206,1.9952840052399838,2.3302798270231193,2.728467523068019,3.1589804078449966,3.518936409304474,3.6258095500999907,3.360595971786404,2.7982464910107088,2.1429380759632863,1.5825745906283162,1.222415425573286,1.089897707824377,1.1374992151258583,1.2526248387352106,1.3204973829947921,1.2980652936780428,1.2190451848452892,1.1326395544086825,1.073199066003541,1.0767783628796623,1.199090799877569,1.5244779733856266,2.1274576716711526,2.913306997350192,3.5540717959650903,3.7473386973789693,3.48126195285229,2.96031621778868,2.3806103898460815,1.8498468854020604,1.4135342287083748,1.0795562557846388,0.8347252901867832,0.6639225205796144,0.5576641902885487,0.5114320287004901,0.5262751149511936,0.6000939291559897,0.7121322169668682,0.8253080991533183,0.9031661324521901,0.9223224285584244,0.8773770798392518,0.7873969165514926,0.6905712617773182,0.6207458751180123,0.5862155798445026,0.5723829860548784,0.5608143746522571,0.5425887146785789,0.5152466215164865,0.4799123429256321,0.4455375589613732,0.4256289984850045,0.4231865820984293,0.42626616341205115,0.4220094760540873,0.40973353099255677,0.39668719446466966,0.3861571514999147,0.3735100389302426,0.35394026995838546,0.32803095552441336,0.30123275561453927,0.27922489214482415,0.2636395733068984,0.2517238599562557,0.2389648642186357,0.22250338442279644,0.20387800478614448,0.1880785059011743,0.17882493895260274,0.17565759620815993,0.1754692445804519,0.17561928007747937,0.17553152911823386,0.17654383377785865,0.17937887400456123,0.18221834806269835,0.18237645513047623,0.1797424071319881,0.17673023969934676,0.1752421562949386,0.1743242998267863,0.17212864995189678,0.16830753638082596,0.16389396249598945,R,C,RC
A7,3.04043471956596,3.3928383716103903,14.219149318526819,14.49954692780206,15.81464604564014,16.13810946614742,15.496965624511294,14.026524963445624,11.869932421682707,9.43010300835628,7.2608661505923076,5.779395578420691,5.037242385140164,4.693662098497136,4.333086375120922,3.8335846785644923,3.353978363806836,3.040127594350152,2.8973423084132004,2.8885829038683424,2.9847019002267796,3.1321080385936417,3.3015484447209174,3.5154661024748908,3.7323288637889402,3.819119516729066,3.7301977084513642,3.592627662927496,3.5457595442483796,3.577152891594795,3.5654074489292675,3.4685355141056564,3.3871730647913885,3.419376421306636,3.5697586881358903,3.8761132591516647,4.427361513450148,5.143613149341326,5.700599986480186,5.756217799879895,5.233519588208837,4.383376857384046,3.557871441179096,2.9719006988895003,2.6582080423677716,2.5442421847034127,2.5108191619263516,2.460581091918917,2.346730954896161,2.1721631403495367,1.9903064321697301,1.877521577986716,1.879208131046474,1.9758398747252572,2.105674353183194,2.214493443609964,2.2618414751720755,2.2123227218402635,2.066505299040281,1.8778578767493355,1.7065260558531834,1.5731515670966156,1.4685217806167323,1.3901200344996267,1.3554917192509983,1.3822742755612918,1.4634157363365603,1.5729053462982479,1.6852129457134102,1.768241303872057,1.784633798265589,1.7137735796560534,1.5753259801200115,1.4135383151148047,1.2652157074588541,1.1377700874455416,1.0138614329693094,0.8798642188953757,0.7439839920446208,0.6215095409158959,0.5199216744741396,0.44040372443824805,0.38295604937955824,0.34434674901007745,0.3156029215619914,0.2859454124650207,0.25204943629345444,0.2191233907316048,0.19328161485232656,0.17584893116928427,0.1645646301875971,0.1565912851116701,0.14975000983898978,0.14276549043436973,0.1356254700654122,0.12934432560165732,0.1250119352194678,0.12252985909851417,0.11999254270228182,0.11518790430822252,0.10836811898861573,0.10238419425732269,0.09957420031165136,R,C,RC
A8,2.802738798815985,3.42099932433063,14.261352861740969,13.653168938979702,12.467613725714315,11.009945961978316,9.138795046671866,7.213096360063569,5.82430259757215,5.273865720069474,5.352226892598779,5.7052199266427035,6.079951298371133,6.2504069543298835,6.043403084449787,5.468787777032411,4.702322590243045,3.9520535641045753,3.397497850784369,3.2090025088637684,3.478785519349844,4.0781620393793565,4.695199792921249,5.046757584148029,5.019541069015374,4.681990792483964,4.215819180145491,3.7838039884476387,3.4390247080271923,3.1558559876034895,2.9177100009893433,2.7561310904480556,2.7069992250977903,2.748492548046641,2.813496072724691,2.885075115925473,3.01512175100498,3.2036103197982,3.3422104690740637,3.321753453787113,3.143041740840917,2.8996428925134112,2.663298918176586,2.4533944820395237,2.2870061304083555,2.204684842149669,2.1997436591685853,2.1947340936691075,2.098473027120071,1.8913937953578415,1.6538498775510329,1.4933640309203058,1.4562964811045855,1.5190807044298937,1.6257769006535634,1.713095272800127,1.7319394818200362,1.6753823188334827,1.5829700183631503,1.4996757799271423,1.4308423064793707,1.352594736712107,1.2646949069902627,1.210453506054859,1.2300984420261873,1.3144259729791632,1.430887751864254,1.5746170055425655,1.7582203203781746,1.9556645134715798,2.096232145314211,2.111674430918368,1.9816208513917712,1.7404661049427697,1.4546029069873285,1.1855092469992459,0.963165228768234,0.7886924177329997,0.655617800987989,0.5569199426935498,0.4835175115337474,0.42670499733143463,0.3797944878519217,0.3380509613396156,0.29792041144977127,0.25861386969122296,0.22368109928062138,0.19822929619575388,0.183629976907048,0.1760173961460805,0.16995058376572605,0.1625671847762049,0.15414203777354699,0.14579210510445,0.13798376299354512,0.13066082021997666,0.1238211494415252,0.11774870827989269,0.1128752881217788,0.10920443642976897,0.10619901365297309,0.10347922506187551,0.10144255138003672,R,C,RC
A9,2.963253112426815,3.309084603791535,14.255169109839585,5.01448669596209,4.396832246781709,3.931027079622767,3.7603675548562765,3.777117007020608,4.03722673610166,4.632432280535722,5.321803504264125,5.6903287379873335,5.525241398184986,4.88243891642579,4.0330528211868595,3.3353789638301663,2.9766881406262335,2.8752339715770554,2.8534236920163645,2.834296593622695,2.842539298612232,2.87758233773905,2.8809917258084075,2.8067805231232845,2.6669509574178583,2.5011421541809673,2.316215813368858,2.09555525342208,1.8692963168142893,1.7164427706685812,1.6905997061468923,1.7663396895214096,1.8534567704978446,1.8767740731259894,1.8528106807928109,1.8564249740134444,1.9167358796601626,1.9966258128133998,2.080916380585464,2.1921576869873327,2.3050919487186565,2.334793598143465,2.2411894990465258,2.06769677877696,1.8729355834336754,1.6837532176395393,1.5098424868692195,1.355594282353126,1.2149546879727535,1.080121592256166,0.9512149223296478,0.8304515097009102,0.7189874679425233,0.6262971939603224,0.5749391738438524,0.5823173022361264,0.6346416441239116,0.6909160997421924,0.7182811231947633,0.714912511555564,0.6991809358283327,0.6845251863162504,0.6694249436336641,0.644089770774595,0.6029881559829567,0.5543530258085881,0.517364819358121,0.5054708450795917,0.5141997426523461,0.5314786371732778,0.5525828617659672,0.5749190549231724,0.5867104336578797,0.5744769054999014,0.538470324125697,0.4933780390194272,0.45548535641747934,0.4293657580664841,0.4074531826142901,0.3820510359216941,0.3537898416961016,0.3282440909826125,0.31015148315509833,0.3005269787359435,0.2953254055216663,0.28738978110636054,0.2738184313242882,0.259617045292184,0.2524286792180601,0.2540088020371105,0.25790263924693163,0.25618401960937265,0.24770927087693154,0.2386400800819703,0.23593489786831148,0.240910561692431,0.2486625283938205,0.2534956502539989,0.2531359524989016,0.24821720683093992,0.23994149857388022,0.23031147721371,0.2220005918017753,R,C,RC
A10,1.4180965008049635,3.11344958320392,14.535062081874871,3.8373221879529553,3.482665844680159,3.0584341466983904,2.7086224179332556,2.3727196707129945,2.0008919479221086,1.6793883598777346,1.5251362953207803,1.595208621696982,1.8455331234873886,2.1113855067474434,2.2194106429660074,2.1372054997535117,1.9537042968511542,1.7630633334465984,1.630386554109161,1.6162737573896324,1.7346913196476164,1.936154606146849,2.189986666722738,2.4745513000719916,2.6914375354011595,2.711974404790493,2.5075514194779704,2.1817381895039225,1.8727327271058822,1.6418944067357766,1.4721608166088298,1.3437782465357095,1.256560057077284,1.20293383999603,1.189073812382626,1.2728839933366407,1.5016409339433028,1.799282428700679,2.0129376345776073,2.0687183748352695,2.016012814658906,1.9457507206707958,1.9021880436417662,1.8651774702939246,1.792150154778723,1.6687271105464383,1.5100052546261327,1.3351480613849704,1.1588357668339522,0.9992941068366896,0.8702190847148936,0.7706381553165149,0.695481010210365,0.6458239954802213,0.6207298857476383,0.6094283267311258,0.5985992140361908,0.5822036467060909,0.559869629520964,0.5327323922761674,0.5025274795318819,0.47123001305993834,0.4419753246818455,0.4232005935071764,0.4262737948104651,0.4540675866999561,0.49572344888813197,0.5351717080743006,0.5620798674973488,0.5733806358438607,0.5709528070009343,0.5562146607449476,0.5298995715224881,0.49436046116848387,0.4569121996374596,0.4257938526870897,0.40073712929536004,0.37487827889601993,0.34242583923410785,0.303392334105958,0.26337069551703807,0.22965120823722696,0.2063601909385988,0.19115191162300768,0.1778923661181765,0.16329212580806987,0.14987913068145697,0.14215608289440376,0.14106027885686045,0.14282107646922013,0.14286278701697208,0.13959316778579486,0.13408765284141702,0.1279492019052413,0.1224212687681786,0.11856394901247748,0.1167924957733386,0.11671302522993945,0.11735009849162505,0.11782079464562589,0.11776706554206252,0.1174396183258879,0.11710445025470562,R,C,RC
